timeStamp,gamePaused,eventType,mapName,cardName,pos_x,pos_y,pos_z,cardPath
7.799687,False,GameStart,Map1,Null,0,0,0,Null
7.819687,False,CardSpawn,Map1,Apple Tree,4.06,0.08114969,0.82,Card/Nature/C_Tree
7.819687,False,CardSpawn,Map1,Forest,4.875002,0.08099877,2.625,Card/Nature/C_Forest
7.819687,False,CardSpawn,Map1,Forest,7.875025,0.035,1.575,Card/Nature/C_Forest
7.819687,False,CardSpawn,Map1,Forest,3.625002,0.08099877,4.375,Card/Nature/C_Forest
7.819687,False,CardSpawn,Map1,Mountain,7.125,0.08099877,-1.575,Card/Nature/C_Mountain
7.819687,False,CardSpawn,Map1,Mountain,4.875001,0.08099876,-3.674999,Card/Nature/C_Mountain
7.819687,False,CardSpawn,Map1,Copper Mine,7.875,0.08099876,-3.674999,Card/Nature/C_Copper Mine
7.819687,False,CardSpawn,Map1,Forest,7.125,0.08114969,3.674999,Card/Nature/C_Forest
14.29297,False,CardSpawn,Map1,village,46.39946,0.188385,172.8473,Card/Scene/C_Human Captal
14.32918,False,CardSpawn,Map1,village,-41.78082,0.1766915,142.5054,Card/Scene/C_Orc Captal
14.37336,False,CardSpawn,Map1,village,-2.547993,0.1766915,222.4659,Card/Scene/C_Elf Captal
14.40226,False,CardSpawn,Map1,village,63.99998,0.1766915,155,Card/Scene/C_Human Villager
14.43564,False,CardSpawn,Map1,village,58.49998,0.188228,180,Card/Scene/C_Human Villager
14.46848,False,CardSpawn,Map1,village,21.99998,0.188385,175.25,Card/Scene/C_Human Villager
14.50648,False,CardSpawn,Map1,village,68.74998,0.1766915,172.25,Card/Scene/C_Human Villager
14.53527,False,CardSpawn,Map1,village,29.74998,0.188228,185.25,Card/Scene/C_Human Villager
14.56971,False,CardSpawn,Map1,village,48.99998,0.188385,182.5,Card/Scene/C_Human Villager
14.6027,False,CardSpawn,Map1,village,44.99998,0.1766915,176.5,Card/Scene/C_Human Villager
14.63702,False,CardSpawn,Map1,village,67.24998,0.188228,180.25,Card/Scene/C_Human Villager
14.66947,False,CardSpawn,Map1,village,38.74998,0.188385,183.75,Card/Scene/C_Human Villager
14.70317,False,CardSpawn,Map1,village,51.49998,0.1766915,189.25,Card/Scene/C_Human Villager
14.73498,False,CardSpawn,Map1,village,46.74998,0.188228,181.25,Card/Scene/C_Human Villager
14.76842,False,CardSpawn,Map1,village,48.24998,0.188385,170,Card/Scene/C_Human Villager
14.80374,False,CardSpawn,Map1,village,29.49998,0.1766915,159.75,Card/Scene/C_Human Villager
14.83541,False,CardSpawn,Map1,village,38.74998,0.188228,179.5,Card/Scene/C_Human Villager
14.86996,False,CardSpawn,Map1,village,26.49998,0.188385,167.25,Card/Scene/C_Human Villager
14.9032,False,CardSpawn,Map1,village,32.49998,0.1766915,172,Card/Scene/C_Human Villager
14.93732,False,CardSpawn,Map1,village,-46.25002,0.188228,145.25,Card/Scene/C_Orc Village
14.97158,False,CardSpawn,Map1,village,-72.00002,0.188385,134.25,Card/Scene/C_Orc Village
15.00313,False,CardSpawn,Map1,village,-49.25002,0.1766915,164.75,Card/Scene/C_Orc Village
15.03572,False,CardSpawn,Map1,village,-56.25002,0.188228,168.75,Card/Scene/C_Orc Village
