timeStamp,gamePaused,eventType,mapName,cardName,pos_x,pos_y,pos_z,cardPath
7.070055,False,GameStart,Map1,Null,0,0,0,Null
7.090055,False,CardSpawn,Map1,Apple Tree,4.06,0.07353556,0.82,Card/Nature/C_Tree
7.090055,False,CardSpawn,Map1,Forest,4.875002,0.07322925,2.625,Card/Nature/C_Forest
7.090055,False,CardSpawn,Map1,Forest,7.875025,0.035,1.575,Card/Nature/C_Forest
7.090055,False,CardSpawn,Map1,Forest,3.625002,0.07338464,4.375,Card/Nature/C_Forest
7.090055,False,CardSpawn,Map1,Mountain,7.125,0.07322925,-1.575,Card/Nature/C_Mountain
7.090055,False,CardSpawn,Map1,Mountain,4.875001,0.07338464,-3.674999,Card/Nature/C_Mountain
7.090055,False,CardSpawn,Map1,Copper Mine,7.875,0.07322925,-3.674999,Card/Nature/C_Copper Mine
7.090055,False,CardSpawn,Map1,Forest,7.125,0.07338017,3.674999,Card/Nature/C_Forest
13.59275,False,CardSpawn,Map1,village,46.39946,0.188385,172.8473,Card/Scene/C_Human Captal
13.62683,False,CardSpawn,Map1,village,-41.78082,0.1766915,142.5054,Card/Scene/C_Orc Captal
13.6592,False,CardSpawn,Map1,village,-2.547993,0.188228,222.4659,Card/Scene/C_Elf Captal
13.69122,False,CardSpawn,Map1,village,36.74998,0.188385,169.5,Card/Scene/C_Human Villager
13.72407,False,CardSpawn,Map1,village,50.49998,0.1766915,182.75,Card/Scene/C_Human Villager
13.7586,False,CardSpawn,Map1,village,61.99998,0.188228,165.25,Card/Scene/C_Human Villager
13.79398,False,CardSpawn,Map1,village,39.74998,0.188385,178.25,Card/Scene/C_Human Villager
13.82539,False,CardSpawn,Map1,village,35.74998,0.1766915,159.5,Card/Scene/C_Human Villager
13.8571,False,CardSpawn,Map1,village,64.49998,0.188228,171.75,Card/Scene/C_Human Villager
13.89438,False,CardSpawn,Map1,village,45.74998,0.188385,170,Card/Scene/C_Human Villager
13.93078,False,CardSpawn,Map1,village,56.99998,0.1766915,174.5,Card/Scene/C_Human Villager
13.95619,False,CardSpawn,Map1,village,49.49998,0.188228,187.75,Card/Scene/C_Human Villager
13.99074,False,CardSpawn,Map1,village,43.49998,0.188385,163.5,Card/Scene/C_Human Villager
14.0234,False,CardSpawn,Map1,village,53.74998,0.1766915,190.25,Card/Scene/C_Human Villager
14.05782,False,CardSpawn,Map1,village,38.24998,0.188228,158.5,Card/Scene/C_Human Villager
14.0921,False,CardSpawn,Map1,village,53.74998,0.188385,186,Card/Scene/C_Human Villager
14.12429,False,CardSpawn,Map1,village,58.99998,0.1766915,168.75,Card/Scene/C_Human Villager
14.15834,False,CardSpawn,Map1,village,37.99998,0.188228,174.75,Card/Scene/C_Human Villager
14.19043,False,CardSpawn,Map1,village,47.49998,0.188385,161.75,Card/Scene/C_Human Villager
14.2245,False,CardSpawn,Map1,village,-39.75002,0.1766915,146.75,Card/Scene/C_Orc Village
14.26118,False,CardSpawn,Map1,village,-34.00002,0.1766915,127,Card/Scene/C_Orc Village
14.29049,False,CardSpawn,Map1,village,-29.50002,0.188385,146.5,Card/Scene/C_Orc Village
14.3246,False,CardSpawn,Map1,village,-56.75002,0.1766915,156.25,Card/Scene/C_Orc Village
14.35707,False,CardSpawn,Map1,village,-34.00002,0.188228,118.5,Card/Scene/C_Orc Village
14.39357,False,CardSpawn,Map1,village,-20.75002,0.188385,121.5,Card/Scene/C_Orc Village
14.42426,False,CardSpawn,Map1,village,-28.75002,0.1766915,152,Card/Scene/C_Orc Village
14.45752,False,CardSpawn,Map1,village,-45.00002,0.188228,119.5,Card/Scene/C_Orc Village
14.49115,False,CardSpawn,Map1,village,-34.75002,0.188385,167.5,Card/Scene/C_Orc Village
14.5243,False,CardSpawn,Map1,village,-40.00002,0.1766915,129.25,Card/Scene/C_Orc Village
14.56224,False,CardSpawn,Map1,village,-43.00002,0.1766915,137.5,Card/Scene/C_Orc Village
14.58974,False,CardSpawn,Map1,village,-36.00002,0.188385,143.75,Card/Scene/C_Orc Village
14.62508,False,CardSpawn,Map1,village,-40.25002,0.1766915,171.25,Card/Scene/C_Orc Village
14.65937,False,CardSpawn,Map1,village,-21.50002,0.188228,127,Card/Scene/C_Orc Village
14.69002,False,CardSpawn,Map1,village,-40.75002,0.188385,132.25,Card/Scene/C_Orc Village
14.72484,False,CardSpawn,Map1,village,-44.75002,0.1766915,150.75,Card/Scene/C_Orc Village
14.7579,False,CardSpawn,Map1,village,-73.00002,0.188228,127.5,Card/Scene/C_Orc Village
14.79032,False,CardSpawn,Map1,village,-20.00002,0.188385,110.75,Card/Scene/C_Orc Village
14.82522,False,CardSpawn,Map1,village,-44.00002,0.1766915,140.25,Card/Scene/C_Orc Village
14.8596,False,CardSpawn,Map1,village,-52.25002,0.188228,155,Card/Scene/C_Orc Village
14.89129,False,CardSpawn,Map1,village,-59.25002,0.188385,154.75,Card/Scene/C_Orc Village
14.92533,False,CardSpawn,Map1,village,-42.50002,0.1766915,145.5,Card/Scene/C_Orc Village
14.95901,False,CardSpawn,Map1,village,-30.50002,0.188228,169.75,Card/Scene/C_Orc Village
14.99211,False,CardSpawn,Map1,village,-27.50002,0.188385,125.5,Card/Scene/C_Orc Village
15.02737,False,CardSpawn,Map1,village,-30.50002,0.1766915,133.5,Card/Scene/C_Orc Village
15.05811,False,CardSpawn,Map1,village,-46.00002,0.188228,164.75,Card/Scene/C_Orc Village
15.09138,False,CardSpawn,Map1,village,-19.25002,0.188385,129,Card/Scene/C_Orc Village
15.1242,False,CardSpawn,Map1,village,-14.00002,0.1766915,118.5,Card/Scene/C_Orc Village
15.1597,False,CardSpawn,Map1,village,-54.00002,0.188228,140.25,Card/Scene/C_Orc Village
15.19286,False,CardSpawn,Map1,village,-47.50002,0.188385,113.75,Card/Scene/C_Orc Village
15.23137,False,CardSpawn,Map1,village,-56.50002,0.1766915,192.25,Card/Scene/C_Elf Village
15.25816,False,CardSpawn,Map1,village,44.24998,0.188228,196.75,Card/Scene/C_Elf Village
15.30259,False,CardSpawn,Map1,village,-37.25002,0.1766915,216.5,Card/Scene/C_Elf Village
15.32799,False,CardSpawn,Map1,village,-38.50002,0.188385,197.25,Card/Scene/C_Elf Village
15.36274,False,CardSpawn,Map1,village,5.499977,0.1766915,219,Card/Scene/C_Elf Village
15.39239,False,CardSpawn,Map1,village,-58.25002,0.188385,197.5,Card/Scene/C_Elf Village
15.42782,False,CardSpawn,Map1,village,-43.00002,0.1766915,217.75,Card/Scene/C_Elf Village
15.46502,False,CardSpawn,Map1,village,-5.000023,0.1766915,218.5,Card/Scene/C_Elf Village
15.49006,False,CardSpawn,Map1,village,30.49998,0.188385,230.75,Card/Scene/C_Elf Village
15.52833,False,CardSpawn,Map1,village,-5.000023,0.1766915,224.5,Card/Scene/C_Elf Village
15.56187,False,CardSpawn,Map1,village,10.74998,0.1766915,214,Card/Scene/C_Elf Village
15.59495,False,CardSpawn,Map1,village,-11.00002,0.188228,215.25,Card/Scene/C_Elf Village
15.63317,False,CardSpawn,Map1,village,61.74998,0.188385,235.5,Card/Scene/C_Elf Village
15.65734,False,CardSpawn,Map1,village,31.99998,0.188228,204.75,Card/Scene/C_Elf Village
15.69741,False,CardSpawn,Map1,village,-52.00002,0.188228,190.25,Card/Scene/C_Elf Village
15.7283,False,CardSpawn,Map1,village,-17.00002,0.188385,210,Card/Scene/C_Elf Village
15.76117,False,CardSpawn,Map1,village,57.49998,0.1766915,203.75,Card/Scene/C_Elf Village
15.79141,False,CardSpawn,Map1,village,-27.50002,0.188385,212.25,Card/Scene/C_Elf Village
15.82811,False,CardSpawn,Map1,village,46.49998,0.1766915,219.25,Card/Scene/C_Elf Village
15.86172,False,CardSpawn,Map1,village,62.99998,0.1766915,213.25,Card/Scene/C_Elf Village
15.89279,False,CardSpawn,Map1,village,-38.50002,0.188385,207,Card/Scene/C_Elf Village
15.93158,False,CardSpawn,Map1,village,35.74998,0.1766915,217,Card/Scene/C_Elf Village
15.96183,False,CardSpawn,Map1,village,26.99998,0.1766915,229.25,Card/Scene/C_Elf Village
