timeStamp,gamePaused,eventType,mapName,cardName,pos_x,pos_y,pos_z,cardPath
4.907226,False,GameStart,Map1,Null,0,0,0,Null
4.927226,False,CardSpawn,Map1,Apple Tree,4.06,0.07353556,0.82,Card/Nature/C_Tree
4.927226,False,CardSpawn,Map1,Forest,4.875002,0.07322925,2.625,Card/Nature/C_Forest
4.927226,False,CardSpawn,Map1,Forest,7.875025,0.035,1.575,Card/Nature/C_Forest
4.927226,False,CardSpawn,Map1,Forest,3.625002,0.07338464,4.375,Card/Nature/C_Forest
4.927226,False,CardSpawn,Map1,Mountain,7.125,0.07322925,-1.575,Card/Nature/C_Mountain
4.927226,False,CardSpawn,Map1,Mountain,4.875001,0.07338464,-3.674999,Card/Nature/C_Mountain
4.927226,False,CardSpawn,Map1,Copper Mine,7.875,0.07322925,-3.674999,Card/Nature/C_Copper Mine
4.927226,False,CardSpawn,Map1,Forest,7.125,0.07338017,3.674999,Card/Nature/C_Forest
11.49358,False,CardSpawn,Map1,village,46.39946,0.188385,172.8473,Card/Scene/C_Human Captal
11.527,False,CardSpawn,Map1,village,-57.00002,0.1766915,144.75,Card/Scene/C_Orc Captal
11.56073,False,CardSpawn,Map1,village,-2.547993,0.1766915,222.4659,Card/Scene/C_Elf Captal
11.59114,False,CardSpawn,Map1,village,48.99998,0.188385,181.5,Card/Scene/C_Human Villager
11.62764,False,CardSpawn,Map1,village,44.24998,0.1766915,164.25,Card/Scene/C_Human Villager
11.65981,False,CardSpawn,Map1,village,59.74998,0.188228,176.75,Card/Scene/C_Human Villager
11.69883,False,CardSpawn,Map1,village,22.99998,0.188228,183.25,Card/Scene/C_Human Villager
11.72724,False,CardSpawn,Map1,village,24.49998,0.188385,159.75,Card/Scene/C_Human Villager
11.77276,False,CardSpawn,Map1,village,55.99998,0.1766915,167.5,Card/Scene/C_Human Villager
11.80307,False,CardSpawn,Map1,village,30.99998,0.1766915,188,Card/Scene/C_Human Villager
11.83695,False,CardSpawn,Map1,village,44.24998,0.188228,167,Card/Scene/C_Human Villager
11.87014,False,CardSpawn,Map1,village,43.74998,0.188385,170.75,Card/Scene/C_Human Villager
11.90211,False,CardSpawn,Map1,village,36.74998,0.1766915,183.75,Card/Scene/C_Human Villager
11.93577,False,CardSpawn,Map1,village,51.49998,0.188228,178.25,Card/Scene/C_Human Villager
11.9705,False,CardSpawn,Map1,village,50.24998,0.188385,171.25,Card/Scene/C_Human Villager
12.00452,False,CardSpawn,Map1,village,68.49998,0.1766915,172.5,Card/Scene/C_Human Villager
12.04124,False,CardSpawn,Map1,village,31.49998,0.1766915,169.5,Card/Scene/C_Human Villager
12.0695,False,CardSpawn,Map1,village,43.99998,0.188385,184.5,Card/Scene/C_Human Villager
12.10566,False,CardSpawn,Map1,village,60.74998,0.1766915,171.5,Card/Scene/C_Human Villager
12.13803,False,CardSpawn,Map1,village,-25.25002,0.188228,147.75,Card/Scene/C_Orc Village
12.17303,False,CardSpawn,Map1,village,-35.25002,0.188385,113,Card/Scene/C_Orc Village
12.20464,False,CardSpawn,Map1,village,-42.75002,0.1766915,128.5,Card/Scene/C_Orc Village
12.23753,False,CardSpawn,Map1,village,-41.00002,0.188228,138,Card/Scene/C_Orc Village
12.27237,False,CardSpawn,Map1,village,-52.75002,0.188385,161,Card/Scene/C_Orc Village
12.30698,False,CardSpawn,Map1,village,-79.75002,0.1766915,127.25,Card/Scene/C_Orc Village
12.34082,False,CardSpawn,Map1,village,-43.00002,0.1770022,149.75,Card/Scene/C_Orc Village
12.36952,False,CardSpawn,Map1,village,-40.00002,0.1766915,179.25,Card/Scene/C_Orc Village
12.40479,False,CardSpawn,Map1,village,-24.50002,0.1766915,179,Card/Scene/C_Orc Village
12.43829,False,CardSpawn,Map1,village,-31.75002,0.188228,127.25,Card/Scene/C_Orc Village
12.47759,False,CardSpawn,Map1,village,-35.00002,0.188228,126.75,Card/Scene/C_Orc Village
12.50447,False,CardSpawn,Map1,village,-47.50002,0.188385,117.5,Card/Scene/C_Orc Village
12.53761,False,CardSpawn,Map1,village,-48.50002,0.188228,136,Card/Scene/C_Orc Village
12.57122,False,CardSpawn,Map1,village,-76.50002,0.188385,140,Card/Scene/C_Orc Village
12.60443,False,CardSpawn,Map1,village,-30.75002,0.1766915,171.75,Card/Scene/C_Orc Village
12.63819,False,CardSpawn,Map1,village,-52.50002,0.188228,153,Card/Scene/C_Orc Village
12.67079,False,CardSpawn,Map1,village,-59.00002,0.188385,146.5,Card/Scene/C_Orc Village
12.70505,False,CardSpawn,Map1,village,-8.750023,0.1766915,129.75,Card/Scene/C_Orc Village
12.73837,False,CardSpawn,Map1,village,-41.75002,0.188228,145.5,Card/Scene/C_Orc Village
12.77326,False,CardSpawn,Map1,village,-54.25002,0.188385,173.75,Card/Scene/C_Orc Village
12.80364,False,CardSpawn,Map1,village,-27.50002,0.1766915,125.25,Card/Scene/C_Orc Village
12.83783,False,CardSpawn,Map1,village,-56.25002,0.188228,151.5,Card/Scene/C_Orc Village
12.87092,False,CardSpawn,Map1,village,-49.00002,0.188385,145.75,Card/Scene/C_Orc Village
12.90433,False,CardSpawn,Map1,village,-45.00002,0.1766915,119.25,Card/Scene/C_Orc Village
12.94322,False,CardSpawn,Map1,village,-71.25002,0.1766915,135,Card/Scene/C_Orc Village
12.97358,False,CardSpawn,Map1,village,-75.50002,0.188385,131,Card/Scene/C_Orc Village
13.01079,False,CardSpawn,Map1,village,-40.25002,0.1766915,126.25,Card/Scene/C_Orc Village
13.04259,False,CardSpawn,Map1,village,-75.25002,0.1766915,117,Card/Scene/C_Orc Village
13.07709,False,CardSpawn,Map1,village,-63.00002,0.188385,124,Card/Scene/C_Orc Village
13.10888,False,CardSpawn,Map1,village,-13.00002,0.1766915,121,Card/Scene/C_Orc Village
13.14777,False,CardSpawn,Map1,village,-13.75002,0.1766915,223.75,Card/Scene/C_Elf Village
13.18251,False,CardSpawn,Map1,village,-64.50002,0.1766915,200.25,Card/Scene/C_Elf Village
13.21461,False,CardSpawn,Map1,village,19.49998,0.188385,223,Card/Scene/C_Elf Village
13.25241,False,CardSpawn,Map1,village,49.24998,0.1766915,207.5,Card/Scene/C_Elf Village
13.28833,False,CardSpawn,Map1,village,-77.25002,0.1766915,223.5,Card/Scene/C_Elf Village
13.31601,False,CardSpawn,Map1,village,-35.75002,0.188385,225,Card/Scene/C_Elf Village
13.36457,False,CardSpawn,Map1,village,-50.50002,0.1615401,194.5,Card/Scene/C_Elf Village
